Age,Work_Experience,Family_Size,Gender_Female,Gender_Male,Ever_Married_No,Ever_Married_Yes,Graduated_No,Graduated_Yes,Profession_Artist,Profession_Doctor,Profession_Engineer,Profession_Entertainment,Profession_Executive,Profession_Healthcare,Profession_Homemaker,Profession_Lawyer,Profession_Marketing,Spending_Score_Level,Var_1_Cat_1,Var_1_Cat_2,Var_1_Cat_3,Var_1_Cat_4,Var_1_Cat_5,Var_1_Cat_6,Var_1_Cat_7,Segmentation_Level,Segmentation_A,Segmentation_B,Segmentation_C,Segmentation_D,Age_Range,Work_Experience_to_Age_Ratio_Range
53,1,3,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,1,0,0,10+,0+
42,5,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,1,0,10+,0.1-0.2
42,8,2,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,1,10+,0.1-0.2
48,2.6053156807055156,4,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,3,0,0,1,0,10+,0+
59,7,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,1,0,10+,0.1-0.2
41,1,3,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,10+,0+
31,1.6825997104556454,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,10+,0+
49,1,5,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,2,0,1,0,0,10+,0+
67,1,2,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,10+,0+
35,4,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,1,0,0,10+,0.1-0.2
26,1.4112126603821542,3,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,3,0,0,1,0,10+,0+
19,9,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,4,0,0,0,1,10+,0.4-0.5
25,6,8,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,4,0,0,0,1,10+,0.2-0.3
39,4,2,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,10+,0.1-0.2
63,3.4194768309259893,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,10+,0+
23,8,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,1,10+,0.3-0.2
23,1.2483804303380595,3,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,4,0,0,0,1,10+,0+
53,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,1,0,10+,0+
33,1.791154530485042,2,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,0,10+,0+
50,2.713870500734912,4,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,1,0,0,10+,0+
69,3.745141291014179,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,1,0,0,10+,0+
37,2,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,0,10+,0+
20,3,4,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3,0,0,1,0,10+,0.1-0.2
85,4.613579851249351,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,3,0,0,1,0,10+,0+
49,1,4,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,3,0,0,1,0,10+,0+
18,0.9769933802645683,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,4,0,0,0,1,10+,0+
52,2.8224253207643084,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,3,0,0,1,0,10+,0+
25,1.356935250367456,2,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,1,0,0,10+,0+
56,3.0395349608231017,2,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,10+,0+
35,1.8997093505144385,3,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,0,10+,0+
28,1.5197674804115509,2,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,10+,0+
28,7,3,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,10+,0.2-0.3
20,1.0855482002939647,5,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,1,10+,0+
27,8,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,4,0,0,0,1,10+,0.2-0.3
56,3.0395349608231017,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,10+,0+
45,4,4,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,1,0,0,10+,0+
25,1,4,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2,0,1,0,0,10+,0+
40,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,4,0,0,0,1,10+,0+
25,1.356935250367456,2,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,1,10+,0+
74,4.01652834108767,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,4,0,0,0,1,10+,0+
67,3.636586470984782,2,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,2,0,1,0,0,10+,0+
38,9,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,10+,0.2-0.3
28,1.5197674804115509,4,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,3,0,0,1,0,10+,0+
32,1,5,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,10+,0+
56,1,4,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,2,0,1,0,0,10+,0+
53,1,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,1,0,10+,0+
57,1,5,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,3,0,0,1,0,10+,0+
59,3.202367190867196,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,3,0,0,1,0,10+,0+
25,1,4,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,1,1,0,0,0,10+,0+
59,3.202367190867196,6,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,3,0,0,1,0,10+,0+
36,1.9539867605291366,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,1,0,10+,0+
37,7,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,10+,0.1-0.2
22,1,3,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,0,0,1,10+,0+
43,1,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,0,10+,0+
41,1,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,10+,0+
21,1.139825610308663,5,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,0,10+,0+
49,1,2.8440519176344297,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,10+,0+
38,8,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,0,10+,0.2-0.3
47,2.5510382706908175,4,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,10+,0+
70,1,3,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,3,0,0,1,0,10+,0+
31,1,4,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,0,10+,0+
82,4.450747621205256,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,1,0,0,0,10+,0+
51,2.7681479107496103,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,10+,0+
42,11,2.8440519176344297,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,10+,0.2-0.3
38,8,3,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,10+,0.2-0.3
18,0.9769933802645683,4,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,10+,0+
50,6,3,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,3,0,0,1,0,10+,0.1-0.2
46,1,2.8440519176344297,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,10+,0+
72,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,4,0,0,0,1,10+,0+
33,1.791154530485042,4,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,1,0,10+,0+
25,1,7,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2,0,1,0,0,10+,0+
75,2,2,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,4,0,0,0,1,10+,0+
72,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,0,10+,0+
72,3.907973521058273,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,0,0,1,0,10+,0+
36,6,6,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,10+,0.1-0.2
40,1,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,10+,0+
28,1.5197674804115509,4,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,1,0,10+,0+
28,1.5197674804115509,3,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,1,10+,0+
19,1.0312707902792666,3,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,4,0,0,0,1,10+,0+
43,2.333928630632024,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,1,0,0,10+,0+
35,1,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,1,0,0,10+,0+
65,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,2,0,1,0,0,10+,0+
52,7,4,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,3,0,0,1,0,10+,0.1-0.2
40,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,0,10+,0+
69,9,3,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,10+,0.1-0.2
22,3,3,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,1,10+,0.1-0.2
47,1,4,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,3,0,0,1,0,10+,0+
29,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,1,1,0,0,0,10+,0+
46,1,3,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,3,0,0,1,0,10+,0+
32,1,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,10+,0+
38,2.062541580558533,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,3,0,0,1,0,10+,0+
59,3.202367190867196,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,0,10+,0+
26,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,1,10+,0+
26,1,2,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,10+,0+
28,1.5197674804115509,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,4,0,0,0,1,10+,0+
53,1,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,3,0,0,1,0,10+,0+
43,2.333928630632024,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,0,10+,0+
27,1,3,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,1,10+,0+
32,1.7368771204703437,8,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,1,0,10+,0+
26,1.4112126603821542,4,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,1,10+,0+
31,1.6825997104556454,2,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,1,10+,0+
39,1,3,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,2,0,1,0,0,10+,0+
43,1,3,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,10+,0+
25,1,2,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,10+,0+
40,3,3,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,10+,0+
40,7,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,1,0,0,10+,0.1-0.2
63,3.4194768309259893,3,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,3,0,0,1,0,10+,0+
27,1.4654900703968525,2,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,1,10+,0+
27,1,3,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,1,10+,0+
19,1,2,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,1,10+,0+
86,4.667857261264048,2,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,2,0,1,0,0,10+,0+
41,2.225373810602628,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,2,0,1,0,0,10+,0+
27,4,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,3,0,0,1,0,10+,0.1-0.2
70,3.799418701028877,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,1,0,0,10+,0+
53,8,4,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,1,0,0,10+,0.1-0.2
49,2.6595930907202137,4,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,1,0,0,10+,0+
55,3,2.8440519176344297,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,1,10+,0+
57,3.0938123708378,4,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,0,0,1,0,10+,0+
83,4.505025031219954,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2,0,1,0,0,10+,0+
43,2.333928630632024,4,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,10+,0+
36,6,3,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,10+,0.1-0.2
74,4.01652834108767,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,3,0,0,1,0,10+,0+
30,1.6283223004409473,4,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,4,0,0,0,1,10+,0+
37,5,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,0,10+,0.1-0.2
22,1.1941030203233614,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,0,1,0,0,10+,0+
19,1.0312707902792666,4,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,1,10+,0+
70,4,2,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,2,0,1,0,0,10+,0+
89,13,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,10+,0.1-0.2
18,0.9769933802645683,4,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,1,10+,0+
25,6,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,0,0,1,10+,0.2-0.3
45,4,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,10+,0+
35,3,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,10+,0+
37,7,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,1,10+,0.1-0.2
39,4,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,1,0,0,10+,0.1-0.2
32,1,5,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,1,10+,0+
62,2,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,3,0,0,1,0,10+,0+
58,3.148089780852498,4,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,1,0,0,10+,0+
32,1.7368771204703437,4,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,1,0,10+,0+
25,1.356935250367456,5,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,3,0,0,1,0,10+,0+
56,3.0395349608231017,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,3,0,0,1,0,10+,0+
36,10,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,10+,0.2-0.3
30,8,3,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,10+,0.2-0.3
19,1,5,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,1,10+,0+
27,1.4654900703968525,2,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,10+,0+
38,14,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,10+,0.3-0.2
46,8,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,3,0,0,1,0,10+,0.1-0.2
29,3,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,0,10+,0.1-0.2
51,1,4,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,1,0,0,10+,0+
55,2.985257550808403,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,10+,0+
69,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,10+,0+
26,1,8,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3,0,0,1,0,10+,0+
83,4.505025031219954,3,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,10+,0+
39,9,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,1,10+,0.2-0.3
35,9,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,10+,0.2-0.3
19,2,5,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,3,0,0,1,0,10+,0.1-0.2
60,3.2566446008818946,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,3,0,0,1,0,10+,0+
35,1.8997093505144385,4,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,3,0,0,1,0,10+,0+
53,2.876702730779007,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,0,10+,0+
86,4.667857261264048,2.8440519176344297,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0,1,0,0,10+,0+
29,1,3,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,0,10+,0+
26,1.4112126603821542,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,1,10+,0+
36,8,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,10+,0.2-0.3
22,1.1941030203233614,4,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,4,0,0,0,1,10+,0+
19,1.0312707902792666,5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,10+,0+
20,1,3,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,1,1,0,0,0,10+,0+
43,3,3,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,1,10+,0+
42,2.279651220617326,3,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,10+,0+
43,1,2,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,10+,0+
50,4,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,2,0,1,0,0,10+,0+
25,1,2,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,10+,0+
61,1,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,2,0,1,0,0,10+,0+
28,1.5197674804115509,2,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,10+,0+
38,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,1,10+,0+
25,12,3,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,10+,0.4-0.5
18,9,5,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,1,10+,0.5+
43,1,5,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,3,0,0,1,0,10+,0+
27,8,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,0,10+,0.2-0.3
60,1,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,1,10+,0+
75,2,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,4,0,0,0,1,10+,0+
31,1.6825997104556454,4,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,1,10+,0+
23,6,4,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,0,0,1,10+,0.2-0.3
36,8,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,10+,0.2-0.3
30,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,1,0,10+,0+
56,1,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,3,0,0,1,0,10+,0+
52,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,1,0,10+,0+
39,2.1168189905732313,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,1,10+,0+
35,5,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,10+,0.1-0.2
33,1.791154530485042,2,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,1,0,0,10+,0+
25,1.356935250367456,6,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,10+,0+
27,1.4654900703968525,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,1,0,0,10+,0+
